Team,Player,x,y,xG,Distance,Outcome,Body Part,Shot Type
Newcastle United,Aleksandar Mitrović,111.2,33.7,0.09701248,10.822661410207745,Saved,Head,Open Play
Newcastle United,Moussa Sissoko,108.5,29.1,0.064560555,15.844872987815332,Saved,Right Foot,Open Play
Sunderland,Jermain Defoe,94.2,46.9,0.028132673,26.70674072214728,Saved,Right Foot,Open Play
Sunderland,Wahbi Khazri,100.3,17.0,0.007908403,30.283493853913225,Blocked,Right Foot,Open Play
Sunderland,Patrick van Aanholt,111.1,26.5,0.076117136,16.16972479666862,Saved,Left Foot,Open Play
Sunderland,Fabio Borini,93.1,45.9,0.028145762,27.539426283058265,Off T,Left Foot,Open Play
Newcastle United,Ayoze Pérez Gutiérrez,105.1,30.3,0.05829379,17.779201331893404,Saved,Right Foot,Open Play
Newcastle United,Ayoze Pérez Gutiérrez,94.2,46.5,0.03448347,26.606202284429845,Off T,Right Foot,Open Play
Newcastle United,Andros Townsend,93.2,44.1,0.025313828,27.11180554666177,Blocked,Left Foot,Open Play
Newcastle United,Jonjo Shelvey,95.7,47.6,0.034250807,25.460754112948027,Saved,Right Foot,Open Play
Newcastle United,Ayoze Pérez Gutiérrez,111.1,30.1,0.06517367,13.312400234367958,Blocked,Left Foot,Open Play
Newcastle United,Aleksandar Mitrović,116.6,35.4,0.12761821,5.720139858430041,Goal,Head,Open Play
Newcastle United,Jonjo Shelvey,92.6,35.7,0.024955885,27.735356496717333,Saved,Right Foot,Open Play
Southampton,Steven Davis,102.3,35.1,0.071675315,18.365728953678918,Blocked,Right Foot,Open Play
Southampton,Shane Long,113.6,40.2,0.17767367,6.403124237432854,Off T,Head,Open Play
Southampton,Victor Wanyama,88.9,47.0,0.022086846,31.87804887379401,Off T,Right Foot,Open Play
Norwich City,Jonathan Howson,108.4,45.4,0.16523652,12.795311641378644,Off T,Right Foot,Open Play
Southampton,James Ward-Prowse,103.2,34.8,0.05907975,17.586358349584483,Saved,Left Foot,Open Play
Southampton,Ryan Bertrand,109.3,27.7,0.09277706,16.302760502442528,Wayward,Left Foot,Open Play
Norwich City,Dieumerci Mbokani Bezua,115.4,42.8,0.40049216,5.3851648071344975,Off T,Right Foot,Open Play
Southampton,Shane Long,108.5,46.1,0.23289625,13.017680284904834,Saved,Right Foot,Open Play
Southampton,Shane Long,114.1,34.5,0.093409024,8.065977932030316,Saved,Head,Open Play
Southampton,Virgil van Dijk,113.1,36.9,0.10112871,7.564390259630983,Off T,Head,Open Play
Norwich City,Wes Hoolahan,101.5,52.4,0.06523988,22.271281956816047,Off T,Left Foot,Open Play
Southampton,Jordy Clasie,90.6,42.1,0.025713993,29.474904579998224,Saved,Right Foot,Open Play
Norwich City,Dieumerci Mbokani Bezua,111.2,44.3,0.22357321,9.794386147176347,Off T,Right Foot,Open Play
Norwich City,Alexander Banor Tettey,98.3,49.2,0.053405173,23.569683918118212,Off T,Left Foot,Open Play
Norwich City,Russell Martin,104.8,44.8,0.05237629,15.93988707613702,Off T,Head,Open Play
Southampton,Dušan Tadić,115.8,29.4,0.11083083,11.401754250991383,Off T,Left Foot,Open Play
Norwich City,Robert Brady,89.5,35.0,0.041556902,30.907118921051183,Blocked,Left Foot,Free Kick
Norwich City,Wes Hoolahan,103.9,41.1,0.07229644,16.13753388842297,Blocked,Left Foot,Open Play
Norwich City,Alexander Banor Tettey,100.1,52.7,0.032674767,23.60720229082642,Blocked,Right Foot,Open Play
Norwich City,Alexander Banor Tettey,104.6,49.2,0.062409725,17.93878479719293,Goal,Left Foot,Open Play
Watford,Odion Jude Ighalo,101.8,54.1,0.04314679,23.022814771439226,Blocked,Right Foot,Open Play
Watford,Troy Deeney,92.0,39.9,0.025931323,28.000178570859152,Blocked,Right Foot,Open Play
Chelsea,Diego da Silva Costa,111.5,54.4,0.0381375,16.72154299100415,Blocked,Right Foot,Open Play
Watford,Odion Jude Ighalo,110.0,31.6,0.025133481,13.059862173851606,Blocked,Head,Open Play
Watford,José Holebas,113.4,36.0,0.12995231,7.71751255262989,Blocked,Left Foot,Open Play
Watford,José Holebas,87.5,37.8,0.020054657,32.574376433018635,Blocked,Left Foot,Open Play
Watford,Odion Jude Ighalo,112.0,25.6,0.026152626,16.4730082255792,Blocked,Left Foot,Open Play
Watford,Odion Jude Ighalo,114.2,42.4,0.3498223,6.276941930590083,Blocked,Head,Open Play
Watford,Odion Jude Ighalo,112.7,56.0,0.01369427,17.586642658563346,Blocked,Right Foot,Open Play
Watford,Sebastian Prödl,111.4,39.9,0.07165191,8.600581375697804,Saved,Head,Open Play
Watford,Odion Jude Ighalo,96.2,34.5,0.047876537,24.427238894316318,Saved,Right Foot,Open Play
Watford,Etienne Capoue,106.7,55.6,0.045821752,20.5,Saved,Right Foot,Open Play
Chelsea,Diego da Silva Costa,105.7,31.2,0.10302533,16.79077127472112,Blocked,Left Foot,Open Play
Chelsea,Oscar dos Santos Emboaba Júnior,104.3,45.6,0.06135227,16.66883319251831,Blocked,Left Foot,Open Play
Chelsea,César Azpilicueta Tanco,103.3,26.1,0.049055338,21.727862297059968,Off T,Right Foot,Open Play
Chelsea,Diego da Silva Costa,105.0,45.4,0.022918748,15.942396306703706,Blocked,Head,Open Play
Chelsea,Oscar dos Santos Emboaba Júnior,108.8,28.7,0.060298115,15.910059710761619,Blocked,Right Foot,Open Play
Chelsea,John Michael Nchekwube Obinna,92.2,48.1,0.024964321,28.956001105124994,Saved,Right Foot,Open Play
Watford,Troy Deeney,97.1,43.6,0.03715658,23.181242417092324,Off T,Right Foot,Open Play
Watford,José Holebas,112.3,27.1,0.06463652,15.023315213360865,Off T,Left Foot,Open Play
Chelsea,Oscar dos Santos Emboaba Júnior,115.0,35.5,0.13253178,6.726812023536855,Off T,Left Foot,Open Play
Chelsea,Nemanja Matić,90.5,40.3,0.016115844,29.501525384291572,Saved,Left Foot,Open Play
Chelsea,Oscar dos Santos Emboaba Júnior,95.7,26.4,0.048011012,27.846902879853623,Saved,Right Foot,Open Play
Chelsea,Branislav Ivanović,111.6,47.9,0.10468454,11.531261856362471,Saved,Right Foot,Open Play
Chelsea,Diego da Silva Costa,117.2,45.4,0.15292062,6.082762530298218,Off T,Right Foot,Open Play
Chelsea,Diego da Silva Costa,114.2,38.1,0.12535617,6.103277807866848,Saved,Head,Open Play
Sunderland,Wahbi Khazri,94.3,28.7,0.050912518,28.074543629416315,Blocked,Right Foot,Free Kick
Chelsea,Willian Borges da Silva,103.4,29.1,0.09552713,19.858751219550534,Saved,Left Foot,Open Play
Chelsea,Diego da Silva Costa,115.9,27.4,0.03839151,13.25028301584536,Goal,Right Foot,Open Play
Sunderland,Yann Gérard M''Vila,97.4,28.0,0.036204148,25.588278566562458,Off T,Right Foot,Open Play
Sunderland,DeAndre Yedlin,115.4,42.1,0.32549846,5.056678751908208,Saved,Head,Open Play
Sunderland,Jan Kirchhoff,96.9,44.5,0.03191988,23.53423038894622,Blocked,Right Foot,Open Play
Chelsea,César Azpilicueta Tanco,119.2,31.4,0.0109990435,8.637129152675675,Saved,Right Foot,Open Play
Sunderland,Wahbi Khazri,97.7,25.7,0.017063359,26.491130591199763,Goal,Right Foot,Open Play
Chelsea,Nemanja Matić,109.0,30.1,0.3811723,14.798986451781081,Goal,Left Foot,Open Play
Sunderland,Jan Kirchhoff,99.0,34.7,0.03546486,21.65848563496534,Blocked,Right Foot,Open Play
Chelsea,Diego da Silva Costa,102.7,38.7,0.22323398,17.348775172904855,Saved,Right Foot,Open Play
Sunderland,Jermain Defoe,109.5,26.9,0.039608028,16.78868666691948,Blocked,Left Foot,Open Play
Sunderland,Jan Kirchhoff,113.7,42.6,0.11245559,6.815423684555492,Blocked,Head,Open Play
Sunderland,Jermain Defoe,100.2,42.3,0.047458444,19.933138237618277,Blocked,Right Foot,Open Play
Chelsea,Diego da Silva Costa,110.6,47.4,0.24890009,11.963277142990549,Saved,Right Foot,Open Play
Sunderland,Lee Cattermole,99.1,40.8,0.038729813,20.91530540059122,Off T,Right Foot,Open Play
Sunderland,Fabio Borini,102.6,44.6,0.061302997,17.997777640586637,Goal,Right Foot,Open Play
Sunderland,Jermain Defoe,107.3,38.7,0.14492244,12.766362050325851,Goal,Right Foot,Open Play
Chelsea,Willian Borges da Silva,98.0,50.7,0.06919585,24.464055264816583,Saved,Right Foot,Free Kick
Sunderland,Wahbi Khazri,85.2,41.1,0.015567877,34.81738071710736,Blocked,Right Foot,Open Play
Chelsea,Francesc Fàbregas i Soler,98.0,33.1,0.08155282,23.05666931714119,Blocked,Right Foot,Free Kick
Sunderland,Fabio Borini,79.9,31.6,0.009185514,40.97035513636658,Off T,Right Foot,Open Play
Chelsea,Bertrand Isidore Traoré,105.1,19.2,0.009481587,25.586129054626458,Saved,Left Foot,Open Play
West Ham United,Enner Remberto Valencia Lastra,107.1,36.9,0.08605482,13.267252918370108,Goal,Right Foot,Open Play
Manchester City,Jesús Navas González,103.9,36.9,0.14586715,16.395731151735802,Blocked,Left Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,107.6,21.3,0.017461095,22.437691503361037,Post,Left Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,107.8,39.9,0.7835,12.200409829181972,Goal,Right Foot,Penalty
West Ham United,Dimitri Payet,94.8,51.0,0.048395347,27.49618155308115,Saved,Right Foot,Free Kick
West Ham United,Dimitri Payet,110.6,33.6,0.07290446,11.371895180663603,Off T,Left Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,90.4,32.6,0.04166678,30.510981629570683,Blocked,Right Foot,Free Kick
West Ham United,Michail Antonio,113.8,34.2,0.079159304,8.48999411071645,Off T,Head,Open Play
Manchester City,Fabian Delph,102.6,26.4,0.042208534,22.084383622822717,Blocked,Left Foot,Open Play
West Ham United,Enner Remberto Valencia Lastra,112.8,45.0,0.36093926,8.765842800324451,Goal,Right Foot,Open Play
Manchester City,Gaël Clichy,96.1,24.3,0.025010196,28.595454184188092,Blocked,Right Foot,Open Play
Manchester City,Fabian Delph,95.0,62.1,0.007098075,33.36779884859054,Blocked,Left Foot,Open Play
Manchester City,Kevin De Bruyne,111.7,54.3,0.038725145,16.534206966165623,Blocked,Right Foot,Open Play
West Ham United,Alexandre Dimitri Song-Billong,89.7,27.2,0.018737582,32.892704358261575,Off T,Right Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,112.1,47.4,0.041039992,10.824509226750193,Off T,Head,Open Play
West Ham United,Aaron Cresswell,94.5,19.3,0.0076717236,32.84417756619885,Blocked,Left Foot,Open Play
Manchester City,Kelechi Promise Iheanacho,104.4,25.8,0.041784544,21.09502310972898,Blocked,Left Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,110.3,41.0,0.32676256,9.751410154434078,Goal,Right Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,93.3,41.5,0.033837594,26.742101637679866,Blocked,Right Foot,Open Play
Manchester City,Kelechi Promise Iheanacho,99.9,43.8,0.05325469,20.45605044968358,Blocked,Left Foot,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,103.1,50.1,0.026504701,19.688067452139638,Blocked,Right Foot,Open Play
Manchester City,Gnégnéri Yaya Touré,96.0,41.0,0.046501007,24.020824298928627,Blocked,Left Foot,Open Play
West Ham United,Nikica Jelavić,103.7,48.1,0.0453736,18.201648277010516,Blocked,Right Foot,Open Play
West Ham United,Nikica Jelavić,112.9,44.8,0.12144816,8.570297544426325,Wayward,Head,Open Play
Manchester City,Sergio Leonel Agüero del Castillo,105.7,44.0,0.14863701,14.8489056835849,Saved,Right Foot,Open Play
West Ham United,Cheikhou Kouyaté,111.6,40.4,0.073706396,8.409518416651462,Post,Head,Open Play
Arsenal,Joel Nathaniel Campbell Samuels,105.6,38.5,0.076220475,14.47791421441639,Wayward,Left Foot,Open Play
Chelsea,Oscar dos Santos Emboaba Júnior,108.1,20.6,0.009226768,22.758954281776656,Saved Off Target,Right Foot,Open Play
Arsenal,Mathieu Flamini,106.3,41.2,0.22434199,13.752454326410254,Wayward,Left Foot,Open Play
Chelsea,Willian Borges da Silva,107.4,54.2,0.050313246,18.984203960134856,Wayward,Right Foot,Open Play
Chelsea,Willian Borges da Silva,110.5,46.1,0.36865327,11.289818421923357,Saved,Right Foot,Open Play
Arsenal,Olivier Giroud,84.8,37.9,0.015232528,35.262586405424095,Off T,Left Foot,Open Play
Chelsea,Diego da Silva Costa,115.1,44.2,0.3190296,6.453681120105027,Goal,Right Foot,Open Play
Chelsea,Diego da Silva Costa,114.8,28.8,0.053487133,12.348279232346506,Off T,Other,Open Play
Chelsea,Francesc Fàbregas i Soler,106.2,52.7,0.06257833,18.754466134763742,Blocked,Right Foot,Open Play
Arsenal,Aaron Ramsey,96.6,39.9,0.05180748,23.40021367423811,Off T,Left Foot,Open Play
Chelsea,Diego da Silva Costa,115.0,55.3,0.015737303,16.096272860510282,Saved,Right Foot,Open Play
Chelsea,Branislav Ivanović,110.9,43.2,0.05821065,9.646242791885342,Blocked,Head,Open Play
Arsenal,Mathieu Flamini,112.1,38.2,0.31701577,8.102468759581864,Off T,Right Foot,Open Play
Chelsea,Oscar dos Santos Emboaba Júnior,96.4,35.2,0.037010502,24.083189157584584,Blocked,Right Foot,Open Play
Chelsea,Nemanja Matić,112.7,33.0,0.08388899,10.11385188738692,Blocked,Head,Open Play
Arsenal,Aaron Ramsey,110.7,46.6,0.108234584,11.403946685248926,Wayward,Left Foot,Open Play
Arsenal,Gabriel Armando de Abreu,109.2,39.8,0.10731833,10.801851693112619,Blocked,Right Foot,Open Play
Chelsea,Francesc Fàbregas i Soler,98.7,26.1,0.031133158,25.434228905158495,Saved,Right Foot,Open Play
Arsenal,Alex Oxlade-Chamberlain,109.5,49.5,0.11275692,14.159802258506296,Wayward,Right Foot,Open Play
Arsenal,Mathieu Flamini,110.7,44.6,0.078440376,10.375451797391763,Saved,Right Foot,Open Play
Arsenal,Ignacio Monreal Eraso,107.6,29.3,0.057240505,16.378339354159202,Off T,Left Foot,Open Play
Chelsea,Willian Borges da Silva,106.6,53.6,0.09384467,19.092406867652915,Off T,Right Foot,Open Play
Crystal Palace,Wilfried Zaha,94.1,37.6,0.029732846,26.010959228755873,Off T,Right Foot,Open Play
Chelsea,Eden Hazard,95.0,24.5,0.021401914,29.415132160165456,Blocked,Right Foot,Open Play
Crystal Palace,Damien Delaney,107.7,37.6,0.0415045,12.53195914452325,Wayward,Head,Open Play
Chelsea,Pedro Eliezer Rodríguez Ledesma,101.2,34.4,0.049008705,19.616319736382763,Blocked,Right Foot,Open Play
Crystal Palace,Damien Delaney,112.1,38.2,0.20799649,8.102468759581864,Saved,Head,Open Play
Crystal Palace,Fraizer Campbell,115.9,48.9,0.15595387,9.798979538707075,Off T,Right Foot,Open Play
Chelsea,Oscar dos Santos Emboaba Júnior,112.0,43.2,0.79629594,8.616263691415208,Goal,Right Foot,Open Play
Chelsea,César Azpilicueta Tanco,111.6,27.9,0.12683803,14.729901561110317,Saved,Left Foot,Open Play
Crystal Palace,Jason Puncheon,94.8,49.6,0.019935863,26.966646065093084,Wayward,Left Foot,Open Play
Chelsea,Kurt Happy Zouma,117.7,33.2,0.10731557,7.178439941937241,Off T,Head,Open Play
Crystal Palace,Wilfried Zaha,111.8,32.4,0.32925263,11.18033988749895,Saved,Left Foot,Open Play
Chelsea,Willian Borges da Silva,97.9,50.9,0.052154515,24.641834347304577,Goal,Right Foot,Open Play
Crystal Palace,Jason Puncheon,100.0,31.1,0.06408868,21.890865674979597,Blocked,Left Foot,Open Play
Chelsea,Diego da Silva Costa,117.3,36.1,0.59007293,4.743416490252569,Goal,Left Foot,Open Play
Chelsea,Pedro Eliezer Rodríguez Ledesma,102.0,28.1,0.028515691,21.577998053572994,Blocked,Left Foot,Open Play
Chelsea,Oscar dos Santos Emboaba Júnior,103.3,35.5,0.05223161,17.295664196555162,Blocked,Left Foot,Open Play
Chelsea,Diego da Silva Costa,111.8,28.3,0.05252979,14.287407042567242,Off T,Left Foot,Open Play
Crystal Palace,Jason Puncheon,100.0,43.4,0.07110421,20.286941612771503,Saved,Left Foot,Open Play
Chelsea,Ruben Loftus-Cheek,104.2,53.0,0.055100728,20.4606940253746,Saved,Right Foot,Open Play
Chelsea,Oscar dos Santos Emboaba Júnior,109.4,53.2,0.07862088,16.929264603047585,Off T,Right Foot,Open Play
Swansea City,Gylfi Þór Sigurðsson,102.2,27.6,0.055790994,21.69331694324314,Saved,Right Foot,Open Play
Swansea City,Àngel Rangel Zaragoza,112.4,49.5,0.21283117,12.165936051122408,Wayward,Right Foot,Open Play
Swansea City,Gylfi Þór Sigurðsson,104.2,42.3,0.09281303,15.966527487215243,Goal,Left Foot,Open Play
Swansea City,André Ayew Pelé,97.5,62.0,0.021076236,31.468237955119125,Saved,Left Foot,Open Play
Swansea City,Leroy Fer,113.3,43.4,0.10811831,7.513321502504736,Saved,Head,Open Play
Chelsea,Oscar dos Santos Emboaba Júnior,108.8,40.0,0.08798185,11.200000000000003,Blocked,Right Foot,Open Play
Chelsea,Alexandre Rodrigues da Silva,108.7,44.2,0.3087356,12.055289295574783,Off T,Left Foot,Open Play
Chelsea,Ruben Loftus-Cheek,103.2,31.8,0.04514919,18.694384183492108,Blocked,Left Foot,Open Play
Swansea City,Jefferson Antonio Montero Vite,99.9,22.1,0.020566568,26.915051551130265,Blocked,Right Foot,Open Play
Swansea City,Alberto Paloschi,108.7,38.1,0.44620198,11.45862120850497,Saved,Right Foot,Open Play
Chelsea,Alexandre Rodrigues da Silva,114.0,37.7,0.7413832,6.425729530566937,Off T,Left Foot,Open Play
Swansea City,Jack Frank Porteous Cork,93.5,43.1,0.024187028,26.680704638371154,Saved,Right Foot,Open Play
Swansea City,Gylfi Þór Sigurðsson,106.8,51.9,0.06616141,17.77216925420192,Blocked,Right Foot,Open Play
Swansea City,André Ayew Pelé,98.3,57.2,0.016712436,27.68988985171303,Off T,Left Foot,Open Play
Chelsea,Ruben Loftus-Cheek,101.5,49.2,0.08522699,20.66131651178114,Blocked,Right Foot,Open Play
Swansea City,Jefferson Antonio Montero Vite,116.5,36.5,0.6625675,4.949747468305833,Off T,Head,Open Play
Chelsea,Francesc Fàbregas i Soler,110.7,41.0,0.07150805,9.353608929178082,Wayward,Head,Open Play
Chelsea,Radamel Falcao García Zárate,109.4,32.6,0.18347721,12.927490088953844,Saved,Left Foot,Open Play
Swansea City,Kyle Naughton,102.3,44.2,0.09869986,18.191481522954643,Blocked,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,111.9,43.3,0.15311605,8.746427842267945,Saved,Head,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,113.4,41.9,0.56967413,6.868041933477104,Goal,Left Foot,Open Play
Arsenal,Ignacio Monreal Eraso,111.1,37.2,0.12286518,9.330058949438643,Off T,Head,Open Play
Arsenal,Daniel Nii Tackie Mensah Welbeck,104.1,37.5,0.12224021,16.095340940781597,Blocked,Right Foot,Open Play
Arsenal,Alex Iwobi,108.6,19.5,0.008466813,23.456555586871662,Saved,Right Foot,Open Play
Arsenal,Daniel Nii Tackie Mensah Welbeck,107.2,46.3,0.06218635,14.266394078392755,Blocked,Right Foot,Open Play
Watford,Troy Deeney,107.9,40.2,0.040719368,12.10165277968261,Saved,Head,Open Play
Arsenal,Francis Joseph Coquelin,98.0,45.7,0.053671256,22.726416347501864,Blocked,Right Foot,Open Play
Arsenal,Mohamed Naser Elsayed Elneny,93.6,41.3,0.04110797,26.431988196123275,Blocked,Right Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,90.3,30.0,0.03407944,31.338315206788003,Saved,Right Foot,Free Kick
Arsenal,Alex Iwobi,106.2,41.1,0.21695717,13.843771162512038,Goal,Right Foot,Open Play
Arsenal,Alex Iwobi,96.1,25.2,0.02293044,28.1113855937412,Saved,Right Foot,Open Play
Arsenal,Héctor Bellerín Moruno,105.0,52.6,0.041441783,19.58979326077741,Goal,Left Foot,Open Play
Arsenal,Alex Iwobi,108.1,51.4,0.1076039,16.479381056338255,Post,Left Foot,Open Play
Arsenal,Mesut Özil,112.7,29.3,0.07762865,12.952991932368365,Off T,Left Foot,Open Play
Arsenal,Mesut Özil,112.7,49.2,0.28137258,11.744360348695029,Saved,Left Foot,Open Play
Arsenal,Alexis Alejandro Sánchez Sánchez,93.3,47.1,0.030818332,27.627884464793897,Saved,Right Foot,Open Play
Arsenal,Daniel Nii Tackie Mensah Welbeck,109.5,46.4,0.08188587,12.296747537458838,Saved,Head,Open Play
Watford,Nordin Amrabat,112.8,60.8,0.008285273,22.010906387516165,Wayward,Right Foot,Open Play
Watford,Sebastian Prödl,110.7,38.7,0.05869598,9.390420650854782,Blocked,Head,Open Play
Watford,Nathan Aké,106.5,30.9,0.1130031,16.280663377147754,Off T,Left Foot,Open Play
Watford,Troy Deeney,105.9,36.2,0.1997703,14.603081866510227,Saved,Right Foot,Open Play
Arsenal,Olivier Giroud,111.8,41.5,0.06907528,8.336066218546975,Saved,Head,Open Play
Watford,Adlène Guédioura,82.2,40.8,0.005222929,37.80846466070792,Blocked,Right Foot,Open Play
Watford,Adlène Guédioura,91.3,16.9,0.006360267,36.84155262743415,Off T,Right Foot,Open Play
Arsenal,Theo Walcott,115.1,37.5,0.47959393,5.5009090157900316,Goal,Left Foot,Open Play
Southampton,Cédric Ricardo Alves Soares,110.0,47.3,0.04087645,12.381033882515627,Saved,Head,Open Play
Southampton,Maya Yoshida,113.7,42.1,0.35114786,6.640783086353594,Goal,Right Foot,Open Play
Southampton,Graziano Pellè,110.4,35.8,0.0657513,10.478549517943785,Off T,Head,Open Play
West Ham United,Victor Moses,91.0,40.3,0.028402155,29.001551682625536,Blocked,Right Foot,Open Play
West Ham United,Enner Remberto Valencia Lastra,93.7,20.4,0.007430841,32.80015243867016,Blocked,Right Foot,Open Play
Southampton,Graziano Pellè,111.9,37.9,0.114703745,8.367795408588808,Blocked,Right Foot,Open Play
